root,course,reg_num,subj,crse,sect,title,units,instructor,days,time,start_time,end_time
root,course,10583,ANTH,378,F,Nature, Cult  and Envirnmentalism,1.0,Brightman,T,place,ELIOT,414
root,course,20321,ECON,201,SL1,Intro to Economic Analysis,0.0,Netusil,Th,place,ELIOT,314
root,course,20322,ECON,201,SL2,Intro to Economic Analysis,0.0,Netusil,Th,place,ELIOT,314
root,course,10584,ECON,311,F,Survey of Econometric Methods,1.0,Netusil,M-W-F,place,VOLLUM,120
root,course,20574,ECON,312,S,Theory and  Practice Econometrics,1.0,Parker,M-W-F,place,VOLLUM,116
root,course,10585,ECON,313,F,Microeconomic Theory,1.0,Despins,M-W-F,place,VOLLUM,234
root,course,20576,ECON,314,S,Macroeconomic Theory,1.0,Parker,M-W-F,place,VOLLUM,120
root,course,20580,ECON,331,S,History of Economic Thought,1.0,Clausing,M-W-F,place,VOLLUM,134
root,course,10587,ECON,341,F,Monetary and Fiscal Policy,1.0,Parker,T-Th,place,VOLLUM,228
root,course,10589,ECON,342,F,International Macroeconomics,1.0,Clausing,M-W-F,place,VOLLUM,134
root,course,20585,ECON,348,S,Economics of the PublicSector,1.0,Netusil,M-W-F,place,VOLLUM,116
root,course,10586,ANTH,392,F01,Structuralism and Semiotics,1.0,Stasch,T-Th,place,VOLLUM,134
root,course,10590,ECON,351,F,Environment  and  Nat Resrce Econ,1.0,Netusil,M-W-F,place,VOLLUM,116
root,course,10591,ECON,382,F,Economics of Development,1.0,Despins,M-W-F,place,VOLLUM,234
root,course,20582,ECON,383,S,International Trade,1.0,Clausing,M-W-F,place,VOLLUM,234
root,course,10592,ECON,401,F,Seminar: Unemployment,0.5,Parker,M-W-F,place,VOLLUM,234
root,course,20602,ECON,413,S,Economics  and  Game Theory,1.0,Despins,T-Th,place,VOLLUM,234
root,course,20592,ECON,442,S,Econ Envirn, Intl Trade,Devel,1.0,Despins,T-Th,place,VOLLUM,234
root,course,10597,ECON,454,F,Economic Growth,1.0,Parker,M-W-F,place,VOLLUM,234
root,course,10503,ENG,201,F01,Intro Narr:Native AmericanLit,1.0,Arnold,M-W,place,VOLLUM,116
root,course,10774,ENG,201,F02,Intro Narr: Telling Lives,1.0,Leveen,M-W-F,place,VOLLUM,309
root,course,20508,ENG,201,S,Intro Narrative: The Essay,1.0,Duquette,M-W-F,place,VOLLUM,110
root,course,10593,ANTH,392,F02,Structuralism and Semiotics,1.0,Stasch,T-Th,place,VOLLUM,134
root,course,10504,ENG,205,F01,Intro Fict:Colonl and LaterNovels,1.0,Gillcrist,T-Th,place,ELIOT,416
root,course,10505,ENG,205,F02,Intro Fict:Portraits ofLadies,1.0,King,T-Th,place,PSYCH,108
root,course,20509,ENG,205,S,Intro Fict: The Short Story,1.0,Baker,M-W-F,place,VOLLUM,120
root,course,10506,ENG,211,F01,Intro to Poetry and Poetics,1.0,Steinman,T-Th,place,VOLLUM,110
root,course,10507,ENG,211,F02,Intro to Poetry and Poetics,1.0,Steinman,T-Th,place,VOLLUM,116
root,course,20510,ENG,211,S,Intro to Poetry and Poetics,1.0,Stauder,T-Th,place,PSYCH,103
root,course,10758,ENG,242,F,Intro to Drama: The 1990s,1.0,Savery,M-W-F,place,LIB,41
root,course,20511,ENG,242,S01,Intro Drama:Conventn  and Inovatn,1.0,Porter,T-Th,place,ELIOT,416
root,course,20512,ENG,242,S02,Intro Drama:Conventn  and Inovatn,1.0,Porter,T-Th,place,ELIOT,416
root,course,10508,ENG,301,F,Jun Sem: Epic and Novel,1.0,Sherman,T-Th,place,ELIOT,126
root,course,20660,ANTH,434,S,Theories of Culture,1.0,Brightman,W,place,,ELIOT
root,course,20513,ENG,302,S,Jun Sem:Irony, Allegory, Epic,1.0,Knapp,W,place,VOLLUM,126
root,course,20647,ENG,303,S,Amer. Studies Seminar: TheEnd,1.0,Arnold,M-W,place,PSYCH,103
root,course,20514,ENG,333,S01,Fict:Wolff,Forster,Bloomsbury,1.0,Gillcrist,T-Th,place,ELIOT,405
root,course,20515,ENG,333,S02,Fict: Novel  and  Theory Mimesis,1.0,King,T,place,VOLLUM,126
root,course,20516,ENG,338,S,Mod Fict:Representing Mothers,1.0,Sherman,T-Th,place,ELIOT,126
root,course,10509,ENG,341,F01,American Lit: Race in America,1.0,Baker,M,place,VOLLUM,126
root,course,10510,ENG,341,F02,Amer Lit: The James Brothers,1.0,Duquette,M-W,place,ELIOT,405
root,course,20677,ENG,341,S,American Lit: Speaking ofRace,1.0,Leveen,Th,place,VOLLUM,110
root,course,10511,ENG,356,F,20th Cent African-Amercan Lit,1.0,Savery,M-W-F,place,LIB,41
root,course,10512,ENG,363,F,Love in Shakespeare,1.0,Porter,T-Th,place,PHYSIC,121
root,course,10458,ART,161,F01,Introductory Drawing,0.5,Knutson,M-W,place,ART,DRAW
root,course,20517,ENG,363,S,Skepticism in Shakespeare,1.0,Knapp,M-W-F,place,VOLLUM,126
root,course,10752,ENG,366,F,Poetry: Pound and H.D.,1.0,Stauder,T-Th,place,VOLLUM,118
root,course,20518,ENG,384,S,Poetry  and  History:Contemp Amer,1.0,Steinman,T-Th,place,VOLLUM,116
root,course,10514,ENG,393,F,Literary Theory:EthicsReading,1.0,Knapp,M-W-F,place,LIB,41
root,course,10139,FREN,210,Y01,Second Year French,1.0,Delehanty,M-W-F,place,VOLLUM,126
root,course,10140,FREN,210,Y02,Second Year French,1.0,Berkvam,M-W-F,place,VOLLUM,302
root,course,10141,FREN,210,Y03,Second Year French,1.0,Berkvam,M-W-F,place,VOLLUM,302
root,course,10459,ART,161,F02,Introductory Drawing,0.5,Ondrizek,T-Th,place,ART,DRAW
root,course,10142,FREN,320,Y,Stylistics and Composition,1.0,Khan,M-W-F,place,VOLLUM,118
root,course,10495,FREN,332,F,Lit  and  Society (16th Century),1.0,Berkvam,T-Th,place,VOLLUM,302
root,course,20493,FREN,334,S,Lit  and  Society (18th Century),1.0,Berkvam,T-Th,place,VOLLUM,302
root,course,20494,FREN,341,S,Early Modern French Narrative,1.0,Khan,M-W,place,LIB,203
root,course,20495,FREN,351,S,17th Cent French Drama,1.0,Delehanty,T-Th,place,VOLLUM,118
root,course,20496,FREN,381,S,20th C French Poetry  and Poetics,1.0,Hochman,M-W-F,place,VOLLUM,302
root,course,10496,FREN,382,F,20th Century French Theatre,1.0,Khan,T-Th,place,VOLLUM,309
root,course,10497,FREN,451,F,Seminar:Uses of Literature,1.0,Hochman,M-W,place,VOLLUM,118
root,course,20465,ART,162,S,Figure Drawing,0.5,Ondrizek,T-Th,place,ART,DRAW
root,course,10145,GER,220,Y,Secnd Yr Ger:CultralPerspctvs,1.0,Gokberk,M-W-F,place,VOLLUM,110
root,course,10498,GER,311,F,Adv Conversation and Writing,1.0,Mieszkowski,T-Th,place,ELIOT,419
root,course,20499,GER,312,S,Advancd Conversation and Writing,1.0,Irmscher,T-Th,place,ELIOT,419
root,course,20497,GER,321,S,Modernism: Berlin,1.0,Gokberk,M-W,place,VOLLUM,116
root,course,20502,GER,335,S,Contemporary German Prose,1.0,Gokberk,Th,place,ELIOT,419
root,course,10501,GER,341,F,Modern German Theatre,1.0,Rudolf,M-W,place,ELIOT,419
root,course,10499,GER,391,F,German Thought Postmodrn Era,1.0,Irmscher,T-Th,place,ELIOT,414
root,course,20500,GER,392,S,German Theory II: Body Media,1.0,Mieszkowski,W,place,ELIOT,414
root,course,10147,GRK,210,Y,Second Year Greek,1.0,Wolfe,M-T-W-Th,place,VOLLUM,234
root,course,20466,ART,164,S,Printmaking,0.5,Knutson,M-W,place,ART,PRINT
root,course,10487,GRK,311,F,Advanced Greek,1.0,Tron,T-Th,place,VOLLUM,134
root,course,20485,GRK,312,S,Advanced Greek,1.0,Nicholson,T-Th,place,VOLLUM,134
root,course,20628,HIST,220,S,Late Imperial China,1.0,Fix,M-W-F,place,ELIOT,414
root,course,10643,HIST,221,F,Modern China,1.0,Fix,M-W-F,place,ELIOT,414
root,course,10644,HIST,275,F,Cultr  and  Society 19 CentAmerca,1.0,Dirks,M-W,place,VOLLUM,110
root,course,20629,HIST,276,S,Culture and Society 20 Cent Amer,1.0,Dirks,M-W,place,VOLLUM,110
root,course,10784,HIST,281,F,Introduction to Judaism,1.0,McCalla,M-W-F,place,ELIOT,314
root,course,10645,HIST,308,F01,Spcl Tops: Vietnam War,1.0,Segel,M-W-F,place,VOLLUM,120
root,course,10646,HIST,308,F02,Spcl Tops: Vietnam War,1.0,Segel,M-W-F,place,VOLLUM,120
root,course,10647,HIST,322,F,Subaltern Stds Historiography,1.0,Fix,M-W-F,place,ELIOT,414
root,course,10453,ART,201,F,Introduction to Art History,1.0,Diebold,T-Th,place,LIB,41
root,course,20630,HIST,325,S,The Family in China and Japan,1.0,Fix,T-Th,place,ELIOT,405
root,course,10648,HIST,335,F,Devel of Britain 1700-1830,1.0,Sacks,T-Th,place,VOLLUM,118
root,course,20631,HIST,343,S01,The Third Reich,1.0,Mueller,T-Th,place,WINCH,CPHT
root,course,20632,HIST,343,S02,The Third Reich,1.0,Mueller,T-Th,place,VOLLUM,120
root,course,20633,HIST,344,S01,The Russian Revolution,1.0,Smith,T-Th,place,PSYCH,103
root,course,20634,HIST,344,S02,The Russian Revolution,1.0,Smith,T-Th,place,PSYCH,103
root,course,10649,HIST,345,F,Weimar:State,Society  and Culture,1.0,Mueller,T-Th,place,ELIOT,405
root,course,10653,HIST,352,F,Old Regime France 1600-1750,1.0,Breen,M-W-F,place,LIB,203
root,course,20640,HIST,356,S,The French Enlightenment,1.0,Breen,M-W-F,place,LIB,203
root,course,20641,HIST,364,S,Civil War and Reconstruction,1.0,Iaccarino,M-W,place,VOLLUM,234
root,course,20461,ART,201,S01,Introduction to Art History,1.0,Diebold,M-W,place,LIB,41
root,course,20635,HIST,367,S01,Gender and History,1.0,Dirks,T-Th,place,ELIOT,414
root,course,20636,HIST,367,S02,Gender and History,1.0,Dirks,T-Th,place,ELIOT,414
root,course,10650,HIST,369,F,American Slavery,1.0,Iaccarino,M-W,place,VOLLUM,126
root,course,20637,HIST,384,S01,Mexico: Indepdence toRevolutn,1.0,Garrett,M-W,place,VOLLUM,228
root,course,20638,HIST,384,S02,Mexico: Indepdence toRevolutn,1.0,Garrett,T-Th,place,VOLLUM,228
root,course,10651,HIST,386,F,Mexico  and  the Spanish Conquest,1.0,Garrett,T-Th,place,VOLLUM,228
root,course,10800,HIST,386,F02,Mexico  and  the Spanish Conquest,1.0,Garrett,T-Th,place,VOLLUM,134
root,course,10490,HIST,393,F,Ancient History: Rome,1.0,Kelly,M-W,place,VOLLUM,120
root,course,20489,HIST,394,S,Specl Topics in Roman History,1.0,Kelly,M-W,place,VOLLUM,120
root,course,10652,HIST,411,F,Jun Sem: Depression Era U.S.,1.0,Dirks,T-Th,place,ELIOT,123
root,course,10579,ANTH,211,F03,Introduction to Anthropology,1.0,Stasch,T-Th,place,VOLLUM,116
root,course,20462,ART,201,S02,Introduction to Art History,1.0,Diebold,T-Th,place,LIB,41
root,course,20639,HIST,412,S,Sem: Comty, Auth, Cult15-1700,1.0,Sacks,T-Th,place,VOLLUM,134
root,course,10072,HUM,110,Y,West Humanities: Greece  and Rome,0.0,King,M-W-F,place,VOLLUM,VLH
root,course,10148,HUM,110,Y01,West Humanities: Greece  and Rome,0.0,Arnold,M-W-F,place,ELIOT,121
root,course,10149,HUM,110,Y02,West Humanities: Greece  and Rome,0.0,Drumm,M-W-F,place,ELIOT,123
root,course,10150,HUM,110,Y03,West Humanities: Greece  and Rome,0.0,Englert,M-W-F,place,ELIOT,126
root,course,10151,HUM,110,Y04,West Humanities: Greece  and Rome,0.0,Sherman,M-W-F,place,ELIOT,317
root,course,10152,HUM,110,Y05,West Humanities: Greece  and Rome,0.0,Leveen,M-W-F,place,LIB,203
root,course,10153,HUM,110,Y06,West Humanities: Greece  and Rome,0.0,Arkonovich,M-W-F,place,ELIOT,123
root,course,10154,HUM,110,Y07,West Humanities: Greece  and Rome,0.0,Gillcrist,M-W-F,place,ELIOT,126
root,course,10155,HUM,110,Y08,West Humanities: Greece  and Rome,0.0,Breen,M-W-F,place,ELIOT,317
root,course,10460,ART,271,F,Introductory Painting,1.0,Knutson,M-W,place,ART,PAINT
root,course,10156,HUM,110,Y09,West Humanities: Greece  and Rome,0.0,Baker,M-W-F,place,LIB,203
root,course,10157,HUM,110,Y10,West Humanities: Greece  and Rome,0.0,Duquette,M-W-F,place,ELIOT,317
root,course,10158,HUM,110,Y11,West Humanities: Greece  and Rome,0.0,Nicholson,M-W-F,place,LIB,203
root,course,10159,HUM,110,Y12,West Humanities: Greece  and Rome,0.0,Stauder,M-W-F,place,ELIOT,123
root,course,10160,HUM,110,Y13,West Humanities: Greece  and Rome,0.0,Feener,M-W-F,place,ELIOT,317
root,course,10161,HUM,110,Y14,West Humanities: Greece  and Rome,0.0,Delehanty,M-W-F,place,ELIOT,317
root,course,10749,HUM,110,Y25,West Humanities: Greece  and Rome,0.0,Foat,M-W-F,place,ELIOT,123
root,course,10162,HUM,110,Y15,West Humanities: Greece  and Rome,0.0,Mandell,M-W,place,ELIOT,123
root,course,10163,HUM,110,Y16,West Humanities: Greece  and Rome,0.0,King,M-W,place,ELIOT,317
root,course,10164,HUM,110,Y17,West Humanities: Greece  and Rome,0.0,David,T-Th,place,ELIOT,317
root,course,20467,ART,272,S,Introductory Painting II,1.0,Knutson,M-W,place,ART,PAINT
root,course,10165,HUM,110,Y18,West Humanities: Greece  and Rome,0.0,Latham,T-Th,place,LIB,203
root,course,10775,HUM,110,Y26,West Humanities: Greece  and Rome,0.0,Wolfe,T-Th,place,ELIOT,126
root,course,10166,HUM,110,Y19,West Humanities: Greece  and Rome,0.0,Mieszkowski,T-Th,place,ELIOT,317
root,course,10168,HUM,110,Y21,West Humanities: Greece  and Rome,0.0,Kelly,T-Th,place,ELIOT,317
root,course,10169,HUM,110,Y22,West Humanities: Greece  and Rome,0.0,Hendrickson,T-Th,place,LIB,203
root,course,10318,HUM,110,Y23,West Humanities: Greece  and Rome,0.0,Sacks,T-Th,place,ELIOT,317
root,course,10323,HUM,110,Y24,West Humanities: Greece  and Rome,0.0,Iaccarino,T-Th,place,LIB,203
root,course,10073,HUM,210,Y,Early Modern Europe,0.0,Knapp,M-W,place,PSYCH,105
root,course,10175,HUM,210,Y01,Early Modern Europe,0.0,Knapp,M-W-F,place,VOLLUM,134
root,course,10176,HUM,210,Y02,Early Modern Europe,0.0,Steinman,M-W,place,VOLLUM,309
root,course,10461,ART,281,F,Sculpture,1.0,Ondrizek,M-W,place,ART,SCULP
root,course,10177,HUM,210,Y03,Early Modern Europe,0.0,Kierstead,T-Th,place,VOLLUM,302
root,course,10178,HUM,210,Y04,Early Modern Europe,0.0,Garrett,T-Th,place,VOLLUM,228
root,course,10074,HUM,220,Y,Modern Humanities,0.0,Mueller,M-W,place,ELIOT,CHPL
root,course,10170,HUM,220,Y01,Modern Humanities,0.0,van Dyke,M-W-F,place,VOLLUM,302
root,course,10171,HUM,220,Y02,Modern Humanities,0.0,Mueller,M-W-F,place,LIB,203
root,course,10172,HUM,220,Y03,Modern Humanities,0.0,Porter,M-W,place,VOLLUM,134
root,course,10173,HUM,220,Y04,Modern Humanities,0.0,Segel,T-Th,place,PSYCH,103
root,course,10174,HUM,220,Y05,Modern Humanities,0.0,Gokberk,T-Th,place,VOLLUM,302
root,course,10314,HUM,230,Y,Foundatns ChineseCivilization,0.0,Brashier,T-Th,place,PSYCH,105
root,course,10315,HUM,230,Y01,Foundatns ChineseCivilization,0.0,Wu,M-W-F,place,ELIOT,405
root,course,20468,ART,282,S,Sculpture II,1.0,Ondrizek,M-W,place,ART,SCULP
root,course,10316,HUM,230,Y02,Foundatns ChineseCivilization,0.0,Brashier,M-W-F,place,ELIOT,405
root,course,10317,HUM,230,Y03,Foundatns ChineseCivilization,0.0,Fix,T-Th,place,ELIOT,121
root,course,10180,LAT,210,Y,Second Year Latin,1.0,Wolfe,M-T-W-Th,place,VOLLUM,234
root,course,10486,LAT,311,F,Advanced Latin,1.0,Englert,T-Th,place,VOLLUM,134
root,course,20484,LAT,312,S,Advanced Latin,1.0,Tron,T-Th,place,VOLLUM,134
root,course,10481,LING,311,F,General Linguistics,1.0,Haviland,T-Th,place,VOLLUM,116
root,course,10484,LING,313,F,Language and Society,1.0,Haviland,T,place,ELIOT,419
root,course,10483,LING,323,F,Introductory Syntax,1.0,Haviland,T-Th,place,ELIOT,419
root,course,20481,LING,328,S,Morphosyntactic Typology,1.0,Haviland,T-Th,place,ELIOT,419
root,course,10454,ART,315,F,Early Medieval Art,1.0,Diebold,T-Th,place,LIB,41
root,course,20482,LING,348,S,Languages the Americas:Mayan,1.0,Haviland,T,place,ELIOT,419
root,course,10588,LING,392,F01,Structuralism and Semiotics,1.0,Stasch,T-Th,place,VOLLUM,134
root,course,10598,LING,392,F02,Structuralism and Semiotics,1.0,Stasch,T-Th,place,VOLLUM,134
root,course,10747,LING,393,F,Psycholinguistics,1.0,Canseco-Gonzale,M-W-F,place,PSYCH,108
root,course,10747,LING,393,F,Psycholinguistics,1.0,Canseco-Gonzale,W,place,PSYCH,108
root,course,20652,LING,396,S,Psych of Language Acquisition,1.0,Canseco-Gonzale,T-Th,place,PSYCH,108
root,course,10538,LIT,266,F,Russian Short Fiction,1.0,Lencek,T-Th,place,VOLLUM,126
root,course,10757,LIT,320,F,20-Cent Chin Fiction, 1919-49,1.0,Wu,T-Th,place,ELIOT,121
root,course,20498,LIT,321,S,Modernism: Berlin,1.0,Gokberk,M-W,place,VOLLUM,116
root,course,10756,LIT,326,F,Chinese Narrative Tradition,1.0,Rhew,M-W,place,ELIOT,121
root,course,20682,ART,316,S,Medieval Manuscript Illumin,1.0,Diebold,T-Th,place,LIB,41
root,course,20657,LIT,334,S,Yijing: Text and Tradition,1.0,Rhew,M-W,place,ELIOT,121
root,course,10502,LIT,341,F,Modern German Theatre,1.0,Rudolf,M-W,place,ELIOT,419
root,course,20665,LIT,343,S,20-Century Chinese Poetry,1.0,Wu,T-Th,place,ELIOT,121
root,course,20487,LIT,363,S,Greek Tragedy,1.0,Englert,M-W-F,place,VOLLUM,126
root,course,20531,LIT,373,S,Russian Lit:Chekhov toPresent,1.0,Bershtein,T-Th,place,VOLLUM,126
root,course,10540,LIT,379,F,The Myth of St. Petersburg,1.0,Bershtein,T-Th,place,PSYCH,103
root,course,10500,LIT,391,F,German Thought Postmod Era,1.0,Irmscher,T-Th,place,ELIOT,414
root,course,20501,LIT,392,S,German Theory II: Body Media,1.0,Mieszkowski,W,place,ELIOT,414
root,course,20536,LIT,404,S,Russian Lit:Gogol  and Dostoevsky,1.0,Lencek,T-Th,place,VOLLUM,118
root,course,20533,LIT,408,S,Russ Decadent/SymbolistCultur,1.0,Bershtein,M-W,place,VOLLUM,302
root,course,10455,ART,333,F,Divine Comedy  and Visualizations,1.0,David,T-Th,place,LIB,41
root,course,10542,LIT,413,F,20th C Russian CriticalTheory,1.0,Lencek,T-Th,place,VOLLUM,126
root,course,10430,MATH,111,F01,Calculus I,1.0,Mayer,M-T-W-F,place,LIB,204
root,course,10431,MATH,111,F02,Calculus I,1.0,Shurman,M-T-W-F,place,LIB,204
root,course,10432,MATH,111,F03,Calculus I,1.0,Mayer,M-T-W-F,place,ELIOT,200
root,course,10433,MATH,111,F04,Calculus I,1.0,Potluri,M-T-W-F,place,PSYCH,102
root,course,10434,MATH,111,F05,Calculus I,1.0,Shurman,M-T-W-F,place,ELIOT,207
root,course,10435,MATH,111,F06,Calculus I,1.0,Potluri,M-T-W-F,place,PSYCH,102
root,course,20442,MATH,111,S01,Calculus I,1.0,Potluri,M-T-W-F,place,PSYCH,102
root,course,20443,MATH,111,S02,Calculus I,1.0,Potluri,M-T-W-F,place,PSYCH,102
root,course,20444,MATH,112,S01,Calculus II,1.0,Mayer,M-T-W-F,place,LIB,204
root,course,20680,ART,343,S,Art and Politics in France,1.0,Hendrickson,T-Th,place,LIB,41
root,course,20445,MATH,112,S02,Calculus II,1.0,Perkinson,M-T-W-F,place,LIB,204
root,course,20446,MATH,112,S03,Calculus II,1.0,Jones,M-T-W-F,place,ELIOT,200
root,course,20447,MATH,112,S04,Calculus II,1.0,Wieting,M-T-W-F,place,LIB,204
root,course,20448,MATH,112,S05,Calculus II,1.0,Perkinson,M-T-W-F,place,ELIOT,207
root,course,20449,MATH,112,S06,Calculus II,1.0,Bernhard,M-T-W-F,place,ELIOT,200
root,course,10436,MATH,121,F01,Introduction to Computing,1.0,Fix,M-W-F,place,PHYSIC,123
root,course,10436,MATH,121,F01,Introduction to Computing,1.0,Fix,Th,place,LIB,18
root,course,10437,MATH,121,F02,Introduction to Computing,1.0,Fix,M-W-F,place,PHYSIC,123
root,course,10437,MATH,121,F02,Introduction to Computing,1.0,Fix,Th,place,LIB,18
root,course,20450,MATH,132,S,Introduction to Combinatorics,1.0,Shurman,M-W-F,place,ELIOT,207
root,course,20681,ART,344,S,Pol Hist of Art Between Wars,1.0,van Dyke,M-W-F,place,LIB,41
root,course,10438,MATH,141,F01,Intro to Probability  and Statist,1.0,Jones,M-W-F,place,PHYSIC,240A
root,course,10439,MATH,141,F02,Intro to Probability  and Statist,1.0,Jones,M-W-F,place,PHYSIC,240A
root,course,10440,MATH,141,FL1,Intro to Probability  and Statist,0.0,Jones,T,place,LIB,18
root,course,10441,MATH,141,FL2,Intro to Probability  and Statist,0.0,Jones,T,place,LIB,18
root,course,10442,MATH,141,FL3,Intro to Probability  and Statist,0.0,Jones,T,place,LIB,18
root,course,10443,MATH,211,F01,Introduction to Analysis I,1.0,Perkinson,M-T-W-F,place,ELIOT,200
root,course,10444,MATH,211,F02,Introduction to Analysis I,1.0,Wieting,M-T-W-F,place,ELIOT,200
root,course,10445,MATH,211,F03,Introduction to Analysis I,1.0,Bernhard,M-T-W-F,place,LIB,204
root,course,20451,MATH,212,S01,Introduction to Analysis II,1.0,Wieting,M-T-W-F,place,ELIOT,207
root,course,20452,MATH,212,S02,Introduction to Analysis II,1.0,Bernhard,M-T-W-F,place,PHYSIC,240A
root,course,10580,ANTH,211,F04,Introduction to Anthropology,1.0,Silverstein,T-Th,place,ELIOT,414
root,course,10777,ART,348,F,Art  and  Pol in Weimar Republic,1.0,van Dyke,M-W,place,LIB,41
root,course,20453,MATH,311,S,Complex Analysis,1.0,Perkinson,M-T-W-F,place,LIB,204
root,course,10446,MATH,321,F,Advanced Calculus,1.0,Shurman,M-T-W-F,place,LIB,204
root,course,10447,MATH,331,F01,Linear Algebra,1.0,Mayer,M-T-W-F,place,ELIOT,216
root,course,10448,MATH,331,F02,Linear Algebra,1.0,Potluri,M-T-W-F,place,PSYCH,102
root,course,20454,MATH,331,S,Linear Algebra,1.0,Jones,M-T-W-F,place,ELIOT,216
root,course,20455,MATH,332,S,Abstract Algebra,1.0,Bernhard,M-T-W-F,place,ELIOT,200
root,course,20456,MATH,341,S,Geometry,1.0,Wieting,M-W-F,place,LIB,204
root,course,10449,MATH,372,F,Combinatorics,1.0,Perkinson,M-W-F,place,ELIOT,216
root,course,20457,MATH,382,S,Data Structure  and  Algorithm,1.0,Fix,M-W-F,place,PHYSIC,123
root,course,20643,MATH,385,S,Computer Graphics,1.0,Fix,M-W-F,place,PHYSIC,123
root,course,20679,ART,349,S,New West in Amer Photography,0.5,Fillin-Yeh,F,place,LIB,41
root,course,10450,MATH,391,F,Probability,1.0,Wieting,M-W-F,place,LIB,204
root,course,20458,MATH,412,S,Topics in Advanced AnalysisII,1.0,Mayer,M-W-F,place,LIB,204
root,course,20459,MATH,421,S,Elemetary Number Theory,1.0,Shurman,M-W-F,place,PHYSIC,122
root,course,10451,MATH,431,F,Algebraic Structures,1.0,Bernhard,M-W-F,place,LIB,204
root,course,10452,MATH,441,F,Topics In Computer Theory,1.0,Fix,M-W-F,place,LIB,204
root,course,10329,MUS,103,F,Chamber Orchestra,0.5,Schiff,M,place,,KAUL
root,course,20324,MUS,103,S,Chamber Orchestra,0.5,Schiff,M,place,,KAUL
root,course,10321,MUS,105,F,Chorus,0.5,Hancock,T,place,ELIOT,314
root,course,20316,MUS,105,S,Chorus,0.5,Hancock,T,place,ELIOT,314
root,course,10322,MUS,107,F,Collegium Musicum,0.5,Hancock,W,place,ELIOT,123
root,course,10462,ART,371,F,Intermed Paint,Draw,PrintmakI,1.0,Knutson,T-Th,place,ART,PAINT
root,course,20317,MUS,107,S,Collegium Musicum,0.5,Hancock,W,place,ELIOT,123
root,course,10464,MUS,110,F,Intro to Music Listening,1.0,Falk,M-W-F,place,ELIOT,416
root,course,10465,MUS,111,F,Music Theory I,1.0,Hancock,M-W-F,place,ELIOT,416
root,course,10466,MUS,111,FL1,Music Theory I,0.0,Hancock,M,place,ELIOT,416
root,course,10467,MUS,111,FL2,Music Theory I,0.0,Hancock,M,place,ELIOT,416
root,course,10468,MUS,111,FL3,Music Theory I,0.0,Hancock,T,place,ELIOT,416
root,course,10469,MUS,111,FL4,Music Theory I,0.0,Hancock,W,place,ELIOT,301A
root,course,20471,MUS,112,S,Theory II:IntermediateHarmony,1.0,Hancock,M-W-F,place,ELIOT,416
root,course,20472,MUS,112,SL1,Theory II:IntermediateHarmony,0.0,Hancock,M,place,ELIOT,301A
root,course,20473,MUS,112,SL2,Theory II:IntermediateHarmony,0.0,Hancock,W,place,ELIOT,301A
root,course,20469,ART,372,S,IntermedPaint,Draw,PrintmakII,1.0,Knutson,T-Th,place,ART,PAINT
root,course,20474,MUS,122,S,Survey of Western Music,1.0,Falk,M-W-F,place,ELIOT,416
root,course,10470,MUS,212,F,Theory III: BaroqueCounterpnt,1.0,Schiff,M-W-F,place,ELIOT,301A
root,course,20648,MUS,236,S,The String Quartet,1.0,Falk,T-Th,place,LIB,36
root,course,10471,MUS,251,F,Representation in Music,1.0,Falk,T-Th,place,LIB,36
root,course,20475,MUS,256,S,Romantic Music,1.0,Hancock,T-Th,place,ELIOT,416
root,course,20476,MUS,262,S01,Jazz,1.0,Schiff,M-W-F,place,ELIOT,416
root,course,20477,MUS,262,S02,Jazz,1.0,Schiff,M-W-F,place,ELIOT,416
root,course,10472,MUS,264,F,Modernism in Music,1.0,Schiff,M-W-F,place,ELIOT,416
root,course,10473,MUS,311,F,Medieval and RenaissanceMusic,1.0,Falk,T-Th,place,LIB,36
root,course,20478,MUS,343,S,Advanced Analysis,1.0,Schiff,M-W-F,place,ELIOT,301A
root,course,10463,ART,381,F,Intermed Sculp  and  Multimedia I,1.0,Ondrizek,T-Th,place,ART,SCULP
root,course,10656,PE,101,AE6,Aerobics,0.0,Casey,M-W,place,SPORTS,DANCE
root,course,10657,PE,101,AE7,Aerobics,0.0,Casey,M-W,place,SPORTS,DANCE
root,course,10658,PE,101,AFD,African Dance,0.0,Casey,T-Th,place,SPORTS,DANCE
root,course,10661,PE,101,AIK,Aikido,0.0,Casey,M-W,place,SPORTS,MAT
root,course,10659,PE,101,AR3,Archery,0.0,Casey,M-W,place,,SPORTS
root,course,10660,PE,101,AR4,Archery,0.0,Casey,M-W,place,,SPORTS
root,course,10664,PE,101,BEL,Bellydance,0.0,Casey,T,place,SPORTS,DANCE
root,course,10662,PE,101,BRB,Ballroom Dance-Beginning,0.0,Casey,W,place,SPORTS,GYMII
root,course,10663,PE,101,BRI,Ballroom Dance-Intermediate,0.0,Casey,W,place,SPORTS,DANCE
root,course,10665,PE,101,CAN,Canoeing,0.0,Casey,W,place,,SPORTS
root,course,20470,ART,382,S,Intermed Sculp  and  MultimediaII,1.0,Ondrizek,T-Th,place,ART,SCULP
root,course,10680,PE,101,DEF,Self Defense,0.0,Casey,Th,place,SPORTS,MAT
root,course,10666,PE,101,FEN,Fencing,0.0,Casey,M-Th,place,SPORTS,GYMII
