nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,nmc-title,nmc-title alias,nmc-title id,nmc-chapter,nmc-chapter alias,nmc-chapter id,nmc-article,nmc-article alias,nmc-article id,nmc-item,nmc-item alias,nmc-item id,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 0,NIV-47483218314141915_47483218314322921@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11729,amount,5.2.15,nm2,2 598 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 2,NIV-47483218314141915_47483218314322922@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11745,amount,5.2.15,n,1 232 500
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 2,NIV-47483218314141915_47483218314322922@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11745,amount,5.2.15,nm1,1 405 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 2,NIV-47483218314141915_47483218314322922@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11745,amount,5.2.15,nm2,927 388,14
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 3,NIV-47483218314141915_47483218314322923@IDPLcHHGfbfGPMIKdLXMdcIfKdfXHJLJeadbLeeX_NfNK,amount,5.2.15,n,1 039 200
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 3,NIV-47483218314141915_47483218314322923@IDPLcHHGfbfGPMIKdLXMdcIfKdfXHJLJeadbLeeX_NfNK,amount,5.2.15,nm1,1 473 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 3,NIV-47483218314141915_47483218314322923@IDPLcHHGfbfGPMIKdLXMdcIfKdfXHJLJeadbLeeX_NfNK,amount,5.2.15,nm2,495 311,40
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 9,NIV-47483218314141915_47483218314322924@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N117E4,amount,5.2.15,n,2 100 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 9,NIV-47483218314141915_47483218314322924@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N117E4,amount,5.2.15,nm1,2 124 660
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 0,NIV-47483218314141915_47483218314322917@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116B3,nmc-article,3 0 4,NIV-47483218314141915_47483218314322920@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1171F,nmc-item,3 0 4 9,NIV-47483218314141915_47483218314322924@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N117E4,amount,5.2.15,nm2,2 006 613,36
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 2,NIV-47483218314141915_47483218314322927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1183E,nmc-item,3 2 2 0,NIV-47483218314141915_47483218314322928@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11848,amount,5.2.16,n,6 632 676
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 2,NIV-47483218314141915_47483218314322927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1183E,nmc-item,3 2 2 0,NIV-47483218314141915_47483218314322928@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11848,amount,5.2.16,nm1,4 927 111
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 2,NIV-47483218314141915_47483218314322927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1183E,nmc-item,3 2 2 0,NIV-47483218314141915_47483218314322928@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11848,amount,5.2.16,nm2,3 974 137,06
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 2,NIV-47483218314141915_47483218314322927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1183E,nmc-item,3 2 2 2,NIV-47483218314141915_47483218314322929@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1188F,amount,5.2.16,n,1 600 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 2,NIV-47483218314141915_47483218314322927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1183E,nmc-item,3 2 2 2,NIV-47483218314141915_47483218314322929@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1188F,amount,5.2.16,nm1,1 965 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 2,NIV-47483218314141915_47483218314322927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1183E,nmc-item,3 2 2 2,NIV-47483218314141915_47483218314322929@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1188F,amount,5.2.16,nm2,1 600 767,67
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 0,NIV-47483218314141915_47483218314322932@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118FE,amount,5.2.16,n,4 586 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 0,NIV-47483218314141915_47483218314322932@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118FE,amount,5.2.16,nm1,4 000 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 0,NIV-47483218314141915_47483218314322932@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118FE,amount,5.2.16,nm2,4 055 500,00
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 1,NIV-47483218314141915_47483218314322933@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11921,amount,5.2.16,n,5 703 318
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 1,NIV-47483218314141915_47483218314322933@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11921,amount,5.2.16,nm1,5 175 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 1,NIV-47483218314141915_47483218314322933@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11921,amount,5.2.16,nm2,5 689 768,59
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 2,NIV-47483218314141915_47483218314322934@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1194C,amount,5.2.16,n,21 036 912
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 2,NIV-47483218314141915_47483218314322934@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1194C,amount,5.2.16,nm1,23 755 900
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 2,NIV-47483218314141915_47483218314322934@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1194C,amount,5.2.16,nm2,22 124 435,38
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 3,NIV-47483218314141915_47483218314322935@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11976,amount,5.2.16,n,4 978 023
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 3,NIV-47483218314141915_47483218314322935@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11976,amount,5.2.16,nm1,3 916 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 3,NIV-47483218314141915_47483218314322935@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11976,amount,5.2.16,nm2,3 462 167,79
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 4,NIV-47483218314141915_47483218314322936@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11993,amount,5.2.16,n,30 120 500
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 4,NIV-47483218314141915_47483218314322936@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11993,amount,5.2.16,nm1,29 996 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 4,NIV-47483218314141915_47483218314322936@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11993,amount,5.2.16,nm2,27 985 491,28
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 5,NIV-47483218314141915_47483218314322937@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119BC,amount,5.2.16,n,6 725 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 5,NIV-47483218314141915_47483218314322937@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119BC,amount,5.2.16,nm1,6 830 300
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 5,NIV-47483218314141915_47483218314322937@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119BC,amount,5.2.16,nm2,3 664 747,54
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 6,NIV-47483218314141915_47483218314322938@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119E4,amount,5.2.16,n,5 000 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 6,NIV-47483218314141915_47483218314322938@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119E4,amount,5.2.16,nm1,8 000 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 6,NIV-47483218314141915_47483218314322938@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119E4,amount,5.2.16,nm2,8 391 152,02
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 8,NIV-47483218314141915_47483218314322940@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11A04,amount,5.2.16,n,15 620 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 8,NIV-47483218314141915_47483218314322940@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11A04,amount,5.2.16,nm1,20 133 700
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 8,NIV-47483218314141915_47483218314322940@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11A04,amount,5.2.16,nm2,13 576 010,67
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,nmc-item,3 2 4 9,NIV-47483218314141915_47483218314322941@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11A3F,amount,5.2.15,n,445 000
