metadata,nomenc,nomenc name,nom-item,nom-item code,property,property2,property3,property4,property5,desc,desc2,desc3,desc4,desc5,desc6,desc7,desc8,desc9,desc10,desc11,desc12,desc13,desc14,desc15,desc16,desc17,desc18,desc19,desc20,desc21,desc22,desc23,nom-item2,nom-item code2,property22,desc222,desc32,desc42,desc52,desc62,desc72,desc82,desc92,desc102,desc112,desc122,desc132,desc142,desc152,desc162,desc172,desc182,desc192,desc202,desc212,desc2222,desc232,desc24,nom-item22,nom-item code22,desc2,desc lang
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Actions financées dans le cadre des prérogatives de la Commission et des compétences spécifiques conférées à la Commission,fr
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Дейности, финансирани съгласно прерогативите на Комисията и специфичните правомощия, предоставени на Комисията,bg
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Opatření financovaná na základě výsad Komise a zvláštních pravomocí svěřených Komisi,cs
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Aktioner, der finansieres inden for rammerne af Kommissionens prærogativer og særlige beføjelser, som er blevet tildelt Kommissionen,da
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Maßnahmen, die im Rahmen der Zuständigkeiten und besonderen Befugnisse der Kommission finanziert werden,de
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Δράσεις χρηματοδοτούμενες δυνάμει των προνομίων της Επιτροπής και των ειδικών αρμοδιοτήτων που ανατίθενται στην Επιτροπή,el
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Acciones financiadas en virtud de las prerrogativas de la Comisión y de las competencias específicas atribuidas a la Comisión,es
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Komisjoni pädevuse ja talle antud erivolituste raames finantseeritavad meetmed,et
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Komission toimivaltansa ja saamiensa erityisten toimivaltuuksien nojalla rahoittamat toimet ,fi
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Aktivnosti koje se financiraju na temelju nadležnosti Komisije i posebnih ovlasti dodijeljenih Komisiji,hr
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,A Bizottság előjogainak keretében finanszírozott intézkedések és a Bizottságra ruházott különleges hatáskörök,hu
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Azioni finanziate a titolo delle prerogative della Commissione e competenze specifiche conferite alla Commissione,it
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Pagal Komisijos prerogatyvas finansuojami veiksmai ir Komisijai suteikta konkreti kompetencija,lt
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Darbības, kuras finansē saskaņā ar Komisijas prerogatīvām, un Komisijai piešķirtās īpašās pilnvaras,lv
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Azzjonijiet iffinanzjati taħt il-prerogattivi tal-Kummissjoni u kompetenzi speċifiċi kkonferiti lill-Kummissjoni,mt
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Op grond van de prerogatieven van de Commissie en specifieke aan de Commissie verleende bevoegdheden gefinancierde acties,nl
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Działania finansowane w ramach prerogatyw Komisji i określonych uprawnień przyznanych Komisji,pl
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Ações financiadas no âmbito das prerrogativas da Comissão e competências específicas conferidas à Comissão,pt
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Acțiuni finanțate în cadrul prerogativelor Comisiei și al competențelor specifice conferite Comisiei,ro
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Akcie financované na základe výsadných práv Komisie a osobitných právomocí prenesených na Komisiu,sk
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Ukrepi, ki se financirajo v okviru pooblastil Komisije in posebnih pristojnosti, poverjenih Komisiji,sl
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.SPEC,Åtgärder som finansieras som en del av de rättigheter och särskilda befogenheter som tilldelats kommissionen,sv
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Pilot projects and preparatory actions,en
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Projets pilotes et actions préparatoires,fr
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Пилотни проекти и подготвителни действия,bg
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Pilotní projekty a přípravné akce,cs
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Pilotprojekter og forberedende foranstaltninger,da
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Pilotprojekte und vorbereitende Maßnahmen,de
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Πρότυπα σχέδια και προπαρασκευαστικές δράσεις,el
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Proyectos piloto y acciones preparatorias,es
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Katseprojektid ja ettevalmistav tegevus,et
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Pilottihankkeet ja valmistelutoimet,fi
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Pilot-projekti i pripremna djelovanja,hr
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Kísérleti projektek és előkészítő intézkedések,hu
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Progetti pilota e azioni preparatorie,it
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Bandomieji projektai ir parengiamieji veiksmai,lt
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Pilotprojekti un sagatavošanas darbības,lv
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Proġetti pilota u azzjonijiet preparatorji,mt
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Proefprojecten en voorbereidende acties,nl
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Projekty pilotażowe i działania przygotowawcze,pl
metadata,nomenc,fp,nom-item,4,,,,,,Global Europe,L'Europe dans le monde,Глобална Европа,Globální Evropa,Det Globale Europa,Globales Europa,Η Ευρώπη στον κόσμο,Una Europa Global,EL kui ülemaailmne partner,Globaali Eurooppa,Globalna Europa,Globális Európa,Europa globale,Europos vaidmuo pasaulyje,Globālā Eiropa,Ewropa Globali  ,Europa als wereldspeler,Globalny wymiar Europy,Europa Global,Europa globală,Globálna Európa ,Globalna Evropa,Europa i världen,nom-item,4.0,,-,,,,,,,,,,-,,,,, ,,,,,,,,nom-item,4.0.PPPA,Projetos-piloto e ações preparatórias,pt
